"scale_deg"	"mode"	"count"	"rule"	"step"
"VII"	"major"	38.34165238096051	"CFRule(modulation)"	18
"VII"	"major"	16.12225752296232	"CFRule(diatonic_prep)"	18
"VII"	"major"	14.907215784865667	"CFRule(rule59)"	18
"VII"	"major"	9.321690549328196	"CFRule(dominant_prep)"	18
"VII"	"major"	7.311125307795544	"CFRule(prolongation)"	18
"VII"	"minor"	94.87967846226462	"CFRule(rule81)"	18
"VII"	"minor"	60.56314222969888	"CFRule(prolongation)"	18
"VII"	"minor"	27.69785837381976	"CFRule(rule79)"	18
"VII"	"minor"	25.40538188904167	"CFRule(diatonic_prep)"	18
"VII"	"minor"	18.122724110774016	"CFRule(dominant_prep)"	18
"VII"	"minor"	4.770881329579313	"CFRule(rule78)"	18
"VII"	"minor"	3.25	"CFRule(rule80)"	18
"VII"	"minor"	2.6603307527753737	"CFRule(modulation)"	18
"I"	"major"	144.81565635250303	"CFRule(rule43)"	19
"I"	"major"	131.10593425767718	"CFRule(diatonic_prep)"	19
"I"	"major"	68.93828541989033	"CFRule(prolongation)"	19
"I"	"major"	57.389949186680575	"CFRule(rule42)"	19
"I"	"major"	38.55442291336913	"CFRule(plagal_prep)"	19
"I"	"major"	23.23502392508718	"CFRule(mode_change)"	19
"I"	"major"	20.305938934741306	"CFRule(rule44)"	19
"I"	"major"	14.03249341347725	"CFRule(diatonic_subs)"	19
"I"	"minor"	122.56658352926202	"CFRule(rule62)"	19
"I"	"minor"	57.18386283258263	"CFRule(rule61)"	19
"I"	"minor"	42.09602049893003	"CFRule(mode_change)"	19
"I"	"minor"	40.865107424887974	"CFRule(prolongation)"	19
"I"	"minor"	33.632982542485	"CFRule(diatonic_prep)"	19
"I"	"minor"	23.757147581590996	"CFRule(rule60)"	19
"I"	"minor"	23.541562441699583	"CFRule(diatonic_subs)"	19
"I"	"minor"	21.51213149098407	"CFRule(plagal_prep)"	19
"II"	"major"	182.84574691478468	"CFRule(rule46)"	19
"II"	"major"	88.75360128527564	"CFRule(dominant_prep)"	19
"II"	"major"	59.20016014624745	"CFRule(diatonic_subs)"	19
"II"	"major"	50.267422555165076	"CFRule(prolongation)"	19
"II"	"major"	14.920633381545647	"CFRule(rule45)"	19
"II"	"major"	10.526650621291498	"CFRule(modulation)"	19
"II"	"major"	2.6424014220511585	"CFRule(diatonic_prep)"	19
"II"	"minor"	105.76539815191968	"CFRule(rule63)"	19
"II"	"minor"	23.136224069989904	"CFRule(diatonic_prep)"	19
"II"	"minor"	13.358391818483778	"CFRule(modulation)"	19
"II"	"minor"	10.71358693592617	"CFRule(diatonic_subs)"	19
"II"	"minor"	4.514116925976107	"CFRule(dominant_prep)"	19
"II"	"minor"	1.218658098889399	"CFRule(prolongation)"	19
"III"	"major"	12.167245312783624	"CFRule(prolongation)"	19
"III"	"major"	5.202152757110572	"CFRule(rule48)"	19
"III"	"major"	4.0	"CFRule(diatonic_prep)"	19
"III"	"major"	2.1494670371713314	"CFRule(dominant_prep)"	19
"III"	"major"	1.2741591022241148	"CFRule(rule47)"	19
"III"	"major"	0.816773855204905	"CFRule(modulation)"	19
"III"	"minor"	112.51975308382224	"CFRule(rule66)"	19
"III"	"minor"	87.93897910667229	"CFRule(rule64)"	19
"III"	"minor"	51.08654931460097	"CFRule(prolongation)"	19
"III"	"minor"	24.950493992446702	"CFRule(rule65)"	19
"III"	"minor"	16.47891337743348	"CFRule(diatonic_prep)"	19
"III"	"minor"	11.557572787712475	"CFRule(dominant_prep)"	19
"III"	"minor"	4.201584457118021	"CFRule(modulation)"	19
"IV"	"major"	156.12421318441375	"CFRule(rule50)"	19
"IV"	"major"	89.5672946449087	"CFRule(prolongation)"	19
"IV"	"major"	60.556915960462646	"CFRule(rule49)"	19
"IV"	"major"	52.046800358713746	"CFRule(dominant_prep)"	19
"IV"	"major"	49.574682124048465	"CFRule(rule51)"	19
"IV"	"major"	10.57677751465359	"CFRule(modulation)"	19
"IV"	"minor"	55.3843284988291	"CFRule(rule67)"	19
"IV"	"minor"	44.540566248106785	"CFRule(rule68)"	19
"IV"	"minor"	23.821908322429458	"CFRule(dominant_prep)"	19
"IV"	"minor"	16.801187493177714	"CFRule(prolongation)"	19
"IV"	"minor"	2.607875563375033	"CFRule(modulation)"	19
"V"	"major"	201.29625560620156	"CFRule(rule53)"	19
"V"	"major"	187.73779950937907	"CFRule(diatonic_prep)"	19
"V"	"major"	140.81056739346482	"CFRule(rule82)"	19
"V"	"major"	88.21514153484954	"CFRule(dominant_prep)"	19
"V"	"major"	69.95090811842442	"CFRule(rule55)"	19
"V"	"major"	64.78838100537038	"CFRule(octa_dom_subs3)"	19
"V"	"major"	48.371051529601885	"CFRule(diatonic_subs)"	19
"V"	"major"	44.06133078611739	"CFRule(octa_dom_subs9)"	19
"V"	"major"	34.40377049680122	"CFRule(prolongation)"	19
"V"	"major"	26.49089858025161	"CFRule(modulation)"	19
"V"	"major"	23.53351816262487	"CFRule(octa_dom_subs6)"	19
"V"	"major"	7.66332680745783	"CFRule(rule52)"	19
"V"	"major"	0.2	"CFRule(rule54)"	19
"V"	"minor"	227.0949120505084	"CFRule(rule72)"	19
"V"	"minor"	116.15283045488945	"CFRule(dominant_prep)"	19
"V"	"minor"	68.3447404216393	"CFRule(diatonic_prep)"	19
"V"	"minor"	51.120936324060374	"CFRule(rule70)"	19
"V"	"minor"	50.653474752684616	"CFRule(prolongation)"	19
"V"	"minor"	31.98757759328812	"CFRule(octa_dom_subs6)"	19
"V"	"minor"	27.07826901427348	"CFRule(rule74)"	19
"V"	"minor"	22.220708741251688	"CFRule(octa_dom_subs3)"	19
"V"	"minor"	10.89292807898431	"CFRule(diatonic_subs)"	19
"V"	"minor"	9.816903918016386	"CFRule(rule71)"	19
"V"	"minor"	7.116834158579782	"CFRule(modulation)"	19
"V"	"minor"	3.849125719662598	"CFRule(octa_dom_subs9)"	19
"V"	"minor"	3.0134382740277754	"CFRule(rule69)"	19
"V"	"minor"	0.16666666666666666	"CFRule(rule73)"	19
"VI"	"major"	119.13182849696356	"CFRule(rule56)"	19
"VI"	"major"	52.176436015693	"CFRule(prolongation)"	19
"VI"	"major"	13.149778170784979	"CFRule(dominant_prep)"	19
"VI"	"major"	4.475918570879267	"CFRule(rule57)"	19
"VI"	"major"	2.4976645342839534	"CFRule(modulation)"	19
"VI"	"major"	2.2089354353238	"CFRule(diatonic_prep)"	19
"VI"	"minor"	15.730526099310708	"CFRule(rule76)"	19
"VI"	"minor"	14.96838777222323	"CFRule(diatonic_prep)"	19
"VI"	"minor"	10.450399537080589	"CFRule(modulation)"	19
"VI"	"minor"	2.0769627265774235	"CFRule(prolongation)"	19
"VI"	"minor"	1.4992122718609768	"CFRule(dominant_prep)"	19
"VI"	"minor"	1.3333333333333333	"CFRule(rule77)"	19
"VI"	"minor"	0.7508031014299636	"CFRule(rule75)"	19
"VII"	"major"	90.20290317466693	"CFRule(rule58)"	19
"VII"	"major"	29.624631708904495	"CFRule(modulation)"	19
"VII"	"major"	16.383455807273307	"CFRule(rule59)"	19
"VII"	"major"	16.12225752296232	"CFRule(diatonic_prep)"	19
"VII"	"major"	8.254654912980781	"CFRule(dominant_prep)"	19
"VII"	"major"	6.851618580237352	"CFRule(prolongation)"	19
"VII"	"minor"	94.87967846226462	"CFRule(rule81)"	19
"VII"	"minor"	53.85420833737369	"CFRule(prolongation)"	19
"VII"	"minor"	25.661937627131376	"CFRule(rule79)"	19
"VII"	"minor"	23.33823678148911	"CFRule(diatonic_prep)"	19
"VII"	"minor"	15.785611263953673	"CFRule(dominant_prep)"	19
"VII"	"minor"	4.770881329579313	"CFRule(rule78)"	19
"VII"	"minor"	3.25	"CFRule(rule80)"	19
"VII"	"minor"	2.3756012303956133	"CFRule(modulation)"	19
"I"	"major"	143.19684421481014	"CFRule(rule43)"	20
"I"	"major"	133.75499708725732	"CFRule(diatonic_prep)"	20
"I"	"major"	79.7872152959741	"CFRule(prolongation)"	20
"I"	"major"	56.959258484061166	"CFRule(plagal_prep)"	20
"I"	"major"	51.676295786746735	"CFRule(rule42)"	20
"I"	"major"	39.49934277054099	"CFRule(mode_change)"	20
"I"	"major"	25.68838438693692	"CFRule(rule44)"	20
"I"	"major"	12.420944504976536	"CFRule(diatonic_subs)"	20
"I"	"minor"	122.56658352926202	"CFRule(rule62)"	20
"I"	"minor"	66.40152358902151	"CFRule(rule61)"	20
"I"	"minor"	36.99270711710759	"CFRule(mode_change)"	20
"I"	"minor"	32.326020834348675	"CFRule(prolongation)"	20
"I"	"minor"	28.86358544350633	"CFRule(diatonic_prep)"	20
"I"	"minor"	23.81657503227609	"CFRule(diatonic_subs)"	20
"I"	"minor"	23.757147581590996	"CFRule(rule60)"	20
"I"	"minor"	19.62895423669807	"CFRule(plagal_prep)"	20
"II"	"major"	160.06339464213116	"CFRule(rule46)"	20
"II"	"major"	75.84084880856558	"CFRule(dominant_prep)"	20
"II"	"major"	62.068716131885864	"CFRule(diatonic_subs)"	20
"II"	"major"	41.66961639568001	"CFRule(prolongation)"	20
"II"	"major"	14.920633381545647	"CFRule(rule45)"	20
"II"	"major"	8.53981301499322	"CFRule(modulation)"	20
"II"	"major"	2.583269536002447	"CFRule(diatonic_prep)"	20
"II"	"minor"	105.76539815191968	"CFRule(rule63)"	20
"II"	"minor"	23.136224069989904	"CFRule(diatonic_prep)"	20
"II"	"minor"	11.770410822225553	"CFRule(modulation)"	20
"II"	"minor"	10.030430615324457	"CFRule(diatonic_subs)"	20
"II"	"minor"	4.514116925976107	"CFRule(dominant_prep)"	20
"II"	"minor"	1.218658098889399	"CFRule(prolongation)"	20
"III"	"major"	12.167245312783624	"CFRule(prolongation)"	20
"III"	"major"	5.202152757110572	"CFRule(rule48)"	20
"III"	"major"	4.0	"CFRule(diatonic_prep)"	20
"III"	"major"	2.1494670371713314	"CFRule(dominant_prep)"	20
"III"	"major"	1.2741591022241148	"CFRule(rule47)"	20
"III"	"major"	0.816773855204905	"CFRule(modulation)"	20
"III"	"minor"	105.66643063497504	"CFRule(rule66)"	20
"III"	"minor"	78.74497029248275	"CFRule(rule64)"	20
"III"	"minor"	44.94038719634513	"CFRule(prolongation)"	20
"III"	"minor"	24.384583925653445	"CFRule(rule65)"	20
"III"	"minor"	15.463939752863899	"CFRule(diatonic_prep)"	20
"III"	"minor"	10.212369892221835	"CFRule(dominant_prep)"	20
"III"	"minor"	3.7314153040827973	"CFRule(modulation)"	20
"IV"	"major"	158.32262066351728	"CFRule(rule50)"	20
"IV"	"major"	90.21822747377965	"CFRule(prolongation)"	20
"IV"	"major"	69.4532487076116	"CFRule(rule51)"	20
"IV"	"major"	59.14180429919169	"CFRule(dominant_prep)"	20
"IV"	"major"	54.05126465455265	"CFRule(rule49)"	20
"IV"	"major"	12.688836176390556	"CFRule(modulation)"	20
"IV"	"minor"	55.3843284988291	"CFRule(rule67)"	20
"IV"	"minor"	46.86706710043827	"CFRule(rule68)"	20
"IV"	"minor"	22.692112033419093	"CFRule(prolongation)"	20
"IV"	"minor"	21.55562059737518	"CFRule(dominant_prep)"	20
"IV"	"minor"	2.4976875998536197	"CFRule(modulation)"	20
"V"	"major"	229.20385104009907	"CFRule(rule53)"	20
"V"	"major"	177.41714195638016	"CFRule(diatonic_prep)"	20
"V"	"major"	140.81056739346482	"CFRule(rule82)"	20
"V"	"major"	102.90760564981589	"CFRule(dominant_prep)"	20
"V"	"major"	67.61649040516195	"CFRule(octa_dom_subs3)"	20
"V"	"major"	65.74213664272547	"CFRule(rule55)"	20
"V"	"major"	46.4788544818285	"CFRule(diatonic_subs)"	20
"V"	"major"	43.76379884694445	"CFRule(octa_dom_subs9)"	20
"V"	"major"	36.39228196173605	"CFRule(modulation)"	20
"V"	"major"	35.18296689357073	"CFRule(prolongation)"	20
"V"	"major"	30.60142692688608	"CFRule(octa_dom_subs6)"	20
"V"	"major"	6.897269457305367	"CFRule(rule52)"	20
"V"	"major"	0.2	"CFRule(rule54)"	20
"V"	"minor"	177.48679837056727	"CFRule(rule72)"	20
"V"	"minor"	94.77643548458589	"CFRule(dominant_prep)"	20
"V"	"minor"	59.89685013376588	"CFRule(diatonic_prep)"	20
"V"	"minor"	45.275228737094096	"CFRule(rule70)"	20
"V"	"minor"	41.74802580055649	"CFRule(prolongation)"	20
"V"	"minor"	27.413177428126737	"CFRule(octa_dom_subs6)"	20
"V"	"minor"	26.178098536410307	"CFRule(rule74)"	20
"V"	"minor"	17.830807290587895	"CFRule(octa_dom_subs3)"	20
"V"	"minor"	16.113771308214034	"CFRule(diatonic_subs)"	20
"V"	"minor"	9.191382813960976	"CFRule(rule71)"	20
"V"	"minor"	7.970807076994652	"CFRule(modulation)"	20
"V"	"minor"	5.639196347069409	"CFRule(octa_dom_subs9)"	20
"V"	"minor"	3.0134382740277754	"CFRule(rule69)"	20
"V"	"minor"	0.16666666666666666	"CFRule(rule73)"	20
"VI"	"major"	119.13182849696356	"CFRule(rule56)"	20
"VI"	"major"	52.176436015693	"CFRule(prolongation)"	20
"VI"	"major"	13.149778170784979	"CFRule(dominant_prep)"	20
"VI"	"major"	4.088003340994678	"CFRule(rule57)"	20
"VI"	"major"	2.422152261540779	"CFRule(modulation)"	20
"VI"	"major"	2.2089354353238	"CFRule(diatonic_prep)"	20
"VI"	"minor"	15.730526099310708	"CFRule(rule76)"	20
"VI"	"minor"	14.96838777222323	"CFRule(diatonic_prep)"	20
"VI"	"minor"	10.450399537080589	"CFRule(modulation)"	20
"VI"	"minor"	2.0769627265774235	"CFRule(prolongation)"	20
"VI"	"minor"	1.4992122718609768	"CFRule(dominant_prep)"	20
"VI"	"minor"	1.3333333333333333	"CFRule(rule77)"	20
"VI"	"minor"	0.7508031014299636	"CFRule(rule75)"	20
"VII"	"major"	89.86697349288639	"CFRule(rule58)"	20
"VII"	"major"	26.40180060325314	"CFRule(modulation)"	20
"VII"	"major"	16.383455807273307	"CFRule(rule59)"	20
"VII"	"major"	15.10091116930559	"CFRule(diatonic_prep)"	20
"VII"	"major"	7.751086899109931	"CFRule(dominant_prep)"	20
"VII"	"major"	6.417553539550334	"CFRule(prolongation)"	20
"VII"	"minor"	153.45499972108487	"CFRule(rule81)"	20
"VII"	"minor"	99.6351849153147	"CFRule(prolongation)"	20
"VII"	"minor"	22.617707217288704	"CFRule(rule79)"	20
"VII"	"minor"	22.11558939261746	"CFRule(diatonic_prep)"	20
"VII"	"minor"	19.24002874982212	"CFRule(dominant_prep)"	20
"VII"	"minor"	4.770881329579313	"CFRule(rule78)"	20
"VII"	"minor"	3.9751931303906556	"CFRule(modulation)"	20
"VII"	"minor"	3.25	"CFRule(rule80)"	20
"I"	"major"	147.8172987731985	"CFRule(rule43)"	21
"I"	"major"	128.1939678820455	"CFRule(diatonic_prep)"	21
"I"	"major"	80.15665185074985	"CFRule(prolongation)"	21
"I"	"major"	51.46999816423446	"CFRule(plagal_prep)"	21
"I"	"major"	50.70962540986549	"CFRule(rule42)"	21
"I"	"major"	41.817083685228695	"CFRule(mode_change)"	21
"I"	"major"	25.68838438693692	"CFRule(rule44)"	21
"I"	"major"	12.59712213254195	"CFRule(diatonic_subs)"	21
"I"	"minor"	122.56658352926202	"CFRule(rule62)"	21
"I"	"minor"	56.74656698092628	"CFRule(rule61)"	21
"I"	"minor"	37.24238736380698	"CFRule(mode_change)"	21
"I"	"minor"	33.685989507821134	"CFRule(diatonic_subs)"	21
"I"	"minor"	26.454742710947993	"CFRule(prolongation)"	21
"I"	"minor"	24.04559721812191	"CFRule(diatonic_prep)"	21
"I"	"minor"	22.62108275682298	"CFRule(plagal_prep)"	21
"I"	"minor"	22.570385381780298	"CFRule(rule60)"	21
"II"	"major"	161.36532893919085	"CFRule(rule46)"	21
"II"	"major"	78.6331303765116	"CFRule(dominant_prep)"	21
"II"	"major"	63.547056244210516	"CFRule(diatonic_subs)"	21
"II"	"major"	43.22871114957803	"CFRule(prolongation)"	21
"II"	"major"	19.287739225518163	"CFRule(rule45)"	21
"II"	"major"	7.506727607035827	"CFRule(modulation)"	21
"II"	"major"	4.160176400446343	"CFRule(diatonic_prep)"	21
"II"	"minor"	95.09877067931836	"CFRule(rule63)"	21
"II"	"minor"	21.329024416239843	"CFRule(diatonic_prep)"	21
"II"	"minor"	16.065576056236985	"CFRule(diatonic_subs)"	21
"II"	"minor"	10.183491929175	"CFRule(modulation)"	21
"II"	"minor"	4.242128777909087	"CFRule(dominant_prep)"	21
"II"	"minor"	1.3129916827972994	"CFRule(prolongation)"	21
"III"	"major"	12.167245312783624	"CFRule(prolongation)"	21
"III"	"major"	5.202152757110572	"CFRule(rule48)"	21
"III"	"major"	4.0	"CFRule(diatonic_prep)"	21
"III"	"major"	2.1494670371713314	"CFRule(dominant_prep)"	21
"III"	"major"	1.2741591022241148	"CFRule(rule47)"	21
"III"	"major"	0.816773855204905	"CFRule(modulation)"	21
"III"	"minor"	105.66643063497504	"CFRule(rule66)"	21
"III"	"minor"	74.03461980559054	"CFRule(rule64)"	21
"III"	"minor"	40.46008023862065	"CFRule(prolongation)"	21
"III"	"minor"	32.2339492591988	"CFRule(rule65)"	21
"III"	"minor"	14.528367076697805	"CFRule(diatonic_prep)"	21
"III"	"minor"	9.7701971767671	"CFRule(dominant_prep)"	21
"III"	"minor"	5.632709070938452	"CFRule(modulation)"	21
"IV"	"major"	160.0615794947713	"CFRule(rule50)"	21
"IV"	"major"	91.89455159598536	"CFRule(prolongation)"	21
"IV"	"major"	69.4532487076116	"CFRule(rule51)"	21
"IV"	"major"	52.70408597381964	"CFRule(dominant_prep)"	21
"IV"	"major"	50.7120165545545	"CFRule(rule49)"	21
"IV"	"major"	12.440254416400718	"CFRule(modulation)"	21
"IV"	"minor"	63.278123244200415	"CFRule(rule67)"	21
"IV"	"minor"	53.138164239113024	"CFRule(rule68)"	21
"IV"	"minor"	38.365421964948226	"CFRule(dominant_prep)"	21
"IV"	"minor"	36.25394637800424	"CFRule(prolongation)"	21
"IV"	"minor"	7.797234044428018	"CFRule(modulation)"	21
"V"	"major"	211.9399000312837	"CFRule(rule53)"	21
"V"	"major"	180.2566418888684	"CFRule(diatonic_prep)"	21
"V"	"major"	144.3133832193609	"CFRule(rule82)"	21
"V"	"major"	114.24061984537055	"CFRule(dominant_prep)"	21
"V"	"major"	78.180846878859	"CFRule(octa_dom_subs3)"	21
"V"	"major"	65.74213664272547	"CFRule(rule55)"	21
"V"	"major"	57.78145145096363	"CFRule(diatonic_subs)"	21
"V"	"major"	51.547196546305415	"CFRule(octa_dom_subs9)"	21
"V"	"major"	44.556908870644726	"CFRule(prolongation)"	21
"V"	"major"	40.166442026376586	"CFRule(modulation)"	21
"V"	"major"	33.64048290921163	"CFRule(octa_dom_subs6)"	21
"V"	"major"	6.673205536578967	"CFRule(rule52)"	21
"V"	"major"	0.2	"CFRule(rule54)"	21
"V"	"minor"	188.2624688658394	"CFRule(rule72)"	21
"V"	"minor"	95.908554734223	"CFRule(dominant_prep)"	21
"V"	"minor"	62.30510786405614	"CFRule(diatonic_prep)"	21
"V"	"minor"	41.405312875463984	"CFRule(rule70)"	21
"V"	"minor"	35.918072140236106	"CFRule(prolongation)"	21
"V"	"minor"	27.03905787157681	"CFRule(octa_dom_subs6)"	21
"V"	"minor"	26.178098536410307	"CFRule(rule74)"	21
"V"	"minor"	16.264614210048766	"CFRule(octa_dom_subs3)"	21
"V"	"minor"	12.770458237908798	"CFRule(diatonic_subs)"	21
"V"	"minor"	8.63730459835207	"CFRule(rule71)"	21
"V"	"minor"	7.614330477422797	"CFRule(modulation)"	21
"V"	"minor"	6.663721823927549	"CFRule(octa_dom_subs9)"	21
"V"	"minor"	3.0897356291006948	"CFRule(rule69)"	21
"V"	"minor"	0.16666666666666666	"CFRule(rule73)"	21
"VI"	"major"	112.10098346405535	"CFRule(rule56)"	21
"VI"	"major"	54.63596868676925	"CFRule(prolongation)"	21
"VI"	"major"	13.871206297883512	"CFRule(dominant_prep)"	21
"VI"	"major"	3.902548739650597	"CFRule(rule57)"	21
"VI"	"major"	2.2089354353238	"CFRule(diatonic_prep)"	21
"VI"	"major"	2.1333113084396014	"CFRule(modulation)"	21
"VI"	"minor"	14.96838777222323	"CFRule(diatonic_prep)"	21
"VI"	"minor"	14.952351956571603	"CFRule(rule76)"	21
"VI"	"minor"	9.599535955490147	"CFRule(modulation)"	21
"VI"	"minor"	2.0769627265774235	"CFRule(prolongation)"	21
"VI"	"minor"	1.4992122718609768	"CFRule(dominant_prep)"	21
"VI"	"minor"	1.3333333333333333	"CFRule(rule77)"	21
"VI"	"minor"	0.7508031014299636	"CFRule(rule75)"	21
"VII"	"major"	91.58857355034603	"CFRule(rule58)"	21
"VII"	"major"	27.488079554011982	"CFRule(modulation)"	21
"VII"	"major"	23.821852545199505	"CFRule(rule59)"	21
"VII"	"major"	15.381824870872205	"CFRule(prolongation)"	21
"VII"	"major"	13.925787686005163	"CFRule(diatonic_prep)"	21
"VII"	"major"	7.337938301544289	"CFRule(dominant_prep)"	21
"VII"	"minor"	153.45499972108487	"CFRule(rule81)"	21
"VII"	"minor"	99.6351849153147	"CFRule(prolongation)"	21
"VII"	"minor"	19.497386217325648	"CFRule(diatonic_prep)"	21
"VII"	"minor"	18.056235993212898	"CFRule(dominant_prep)"	21
"VII"	"minor"	17.58027113608709	"CFRule(rule79)"	21
"VII"	"minor"	4.482994745523027	"CFRule(rule78)"	21
"VII"	"minor"	3.5258874821454675	"CFRule(modulation)"	21
"VII"	"minor"	3.25	"CFRule(rule80)"	21
"I"	"major"	129.15177569095792	"CFRule(diatonic_prep)"	22
"I"	"major"	127.54505615883947	"CFRule(rule43)"	22
"I"	"major"	74.86051699961727	"CFRule(prolongation)"	22
"I"	"major"	53.55763648849291	"CFRule(plagal_prep)"	22
"I"	"major"	50.70962540986549	"CFRule(rule42)"	22
"I"	"major"	39.68920513436362	"CFRule(mode_change)"	22
"I"	"major"	30.011032510331837	"CFRule(rule44)"	22
"I"	"major"	13.48460216337783	"CFRule(diatonic_subs)"	22
"I"	"minor"	122.56658352926202	"CFRule(rule62)"	22
"I"	"minor"	49.41504013739085	"CFRule(rule61)"	22
"I"	"minor"	35.54937496670618	"CFRule(mode_change)"	22
"I"	"minor"	29.750331123348516	"CFRule(diatonic_subs)"	22
"I"	"minor"	22.570385381780298	"CFRule(rule60)"	22
"I"	"minor"	22.43151872703978	"CFRule(prolongation)"	22
"I"	"minor"	22.05113661367074	"CFRule(plagal_prep)"	22
"I"	"minor"	21.075840198496174	"CFRule(diatonic_prep)"	22
"II"	"major"	173.06916953644983	"CFRule(rule46)"	22
"II"	"major"	73.21977013821449	"CFRule(dominant_prep)"	22
"II"	"major"	59.696135996249836	"CFRule(diatonic_subs)"	22
"II"	"major"	38.88594003459126	"CFRule(prolongation)"	22
"II"	"major"	19.287739225518163	"CFRule(rule45)"	22
"II"	"major"	6.566078427339417	"CFRule(modulation)"	22
"II"	"major"	4.160176400446343	"CFRule(diatonic_prep)"	22
"II"	"minor"	91.91909614638864	"CFRule(rule63)"	22
"II"	"minor"	19.129242920632713	"CFRule(diatonic_prep)"	22
"II"	"minor"	14.542881528370014	"CFRule(diatonic_subs)"	22
"II"	"minor"	8.146965056732867	"CFRule(modulation)"	22
"II"	"minor"	4.242128777909087	"CFRule(dominant_prep)"	22
"II"	"minor"	1.3129916827972994	"CFRule(prolongation)"	22
"III"	"major"	12.167245312783624	"CFRule(prolongation)"	22
"III"	"major"	5.202152757110572	"CFRule(rule48)"	22
"III"	"major"	4.0	"CFRule(diatonic_prep)"	22
"III"	"major"	2.1494670371713314	"CFRule(dominant_prep)"	22
"III"	"major"	1.2741591022241148	"CFRule(rule47)"	22
"III"	"major"	0.816773855204905	"CFRule(modulation)"	22
"III"	"minor"	93.7321711779179	"CFRule(rule66)"	22
"III"	"minor"	74.03461980559054	"CFRule(rule64)"	22
"III"	"minor"	35.854132989753204	"CFRule(prolongation)"	22
"III"	"minor"	28.042422179400226	"CFRule(rule65)"	22
"III"	"minor"	13.694412540035582	"CFRule(diatonic_prep)"	22
"III"	"minor"	9.262743397535306	"CFRule(dominant_prep)"	22
"III"	"minor"	5.266202170639619	"CFRule(modulation)"	22
"IV"	"major"	134.97067141918717	"CFRule(rule50)"	22
"IV"	"major"	86.22656388985038	"CFRule(prolongation)"	22
"IV"	"major"	76.35260887941622	"CFRule(rule51)"	22
"IV"	"major"	55.10180706060147	"CFRule(dominant_prep)"	22
"IV"	"major"	50.7120165545545	"CFRule(rule49)"	22
"IV"	"major"	10.870709361733374	"CFRule(modulation)"	22
"IV"	"minor"	63.278123244200415	"CFRule(rule67)"	22
"IV"	"minor"	49.33720099585112	"CFRule(rule68)"	22
"IV"	"minor"	36.093171191864606	"CFRule(dominant_prep)"	22
"IV"	"minor"	34.1224775548321	"CFRule(prolongation)"	22
"IV"	"minor"	6.985725384922598	"CFRule(modulation)"	22
"V"	"major"	267.13456422886253	"CFRule(rule53)"	22
"V"	"major"	195.04268138631704	"CFRule(diatonic_prep)"	22
"V"	"major"	150.89814489002984	"CFRule(rule82)"	22
"V"	"major"	141.76824596100522	"CFRule(dominant_prep)"	22
"V"	"major"	94.17245342404459	"CFRule(octa_dom_subs3)"	22
"V"	"major"	79.51442943874257	"CFRule(prolongation)"	22
